Image ID,Observation Date,MJD,Filter,Detection ID,Distance [arcsec],RA [deg],DEC [deg],Mag_Opt,Magerr_Opt,Flux [μJy],Fluxerr [μJy],Zero-point stdev,flags,flags_mask,class_star,number,x_pos,y_pos,xvar_pos,yvar_pos,xycov_pos,elongation,fwhm,background,mag_aper_r0.66xfwhm,mag_aper_r1.5xfwhm,mag_aper_r5xfwhm,magerr_aper_r0.66xfwhm,magerr_aper_r1.5xfwhm,magerr_aper_r5xfwhm,e_flux_opt,e_fluxerr_opt
18785,2019-01-23 18:43:02.389000,58506.77989,q,1249817340,0.0104,53.61597,-27.20622,15.673,0.0059,1952.756,10.647,0.0180,0,0,0.982,1088,9355.691,2209.894,3.034e-04,3.110e-04,-4.265e-06,1.168,6.258,-0.266,16.234,15.739,15.673,0.0056,0.0072,0.0212,1534.105,8.364
19526,2019-01-23 18:44:34.435000,58506.78095,u,1253596581,0.1396,53.61598,-27.20618,16.517,0.0295,897.721,24.417,0.0424,0,0,0.922,442,9353.551,2217.223,9.426e-03,9.618e-03,-4.383e-05,1.284,8.133,0.093,16.980,16.578,16.331,0.0288,0.0430,0.1122,133.491,3.631
18154,2019-01-23 18:46:10.376000,58506.78206,g,1247115636,0.0335,53.61598,-27.20622,15.819,0.0083,1707.595,13.036,0.0225,0,0,0.982,736,9351.771,2223.004,6.199e-04,6.466e-04,-9.930e-06,1.227,6.735,0.835,16.335,15.882,15.834,0.0078,0.0103,0.0310,777.741,5.938
19483,2019-01-23 18:47:45.604000,58506.78317,r,1253418277,0.0216,53.61597,-27.20622,15.582,0.0078,2123.416,15.238,0.0169,0,0,0.981,1288,9350.629,2222.677,3.650e-04,3.720e-04,-3.807e-06,1.069,5.416,-0.605,16.199,15.663,15.553,0.0070,0.0080,0.0213,682.368,4.897
18200,2019-01-23 18:49:20.323000,58506.78426,i,1247347276,0.0212,53.61597,-27.20622,15.508,0.0106,2274.255,22.186,0.0127,0,0,0.982,1216,9350.092,2224.333,9.551e-04,1.019e-03,-1.401e-05,1.306,6.950,1.233,16.000,15.566,15.613,0.0099,0.0133,0.0438,485.767,4.739
20139,2019-01-23 18:50:54.432000,58506.78535,z,1254245258,0.0847,53.61598,-27.20624,15.486,0.0186,2321.234,39.794,0.0214,0,0,0.823,1094,9349.525,2230.486,2.940e-03,2.972e-03,-4.547e-05,1.202,6.207,0.868,16.150,15.575,15.397,0.0176,0.0214,0.0578,214.354,3.675
18786,2019-01-24 20:46:05.504000,58507.86534,q,1249823124,0.0178,53.61598,-27.20622,15.668,0.0049,1962.006,8.788,0.0180,0,0,0.983,1573,9335.804,2200.230,1.479e-04,1.632e-04,-7.589e-07,1.205,6.155,-0.124,16.149,15.718,15.674,0.0042,0.0051,0.0142,1485.187,6.652
19527,2019-01-24 20:47:40.588000,58507.86644,u,1253598480,0.5600,53.61601,-27.20637,16.279,0.1222,1117.848,125.763,0.1507,0,0,0.457,1401,9334.482,2204.346,9.661e-02,9.703e-02,2.316e-04,2.112,6.991,0.765,17.130,16.488,16.515,0.1397,0.1724,0.5834,19.454,2.189
18155,2019-01-24 20:52:37.352000,58507.86988,g,1247119277,0.0270,53.61598,-27.20622,15.842,0.0075,1672.380,11.555,0.0221,0,0,0.983,1087,9323.495,2480.752,3.482e-04,3.732e-04,-6.425e-07,1.180,5.767,1.062,16.370,15.899,15.867,0.0067,0.0081,0.0236,719.981,4.975
19484,2019-01-24 20:54:17.321000,58507.87103,r,1253424277,0.0266,53.61597,-27.20622,15.571,0.0076,2145.909,14.999,0.0169,0,0,0.983,1503,9323.728,2486.399,2.952e-04,3.112e-04,-2.106e-06,1.133,5.329,-0.422,16.115,15.640,15.566,0.0067,0.0078,0.0214,666.646,4.660
18201,2019-01-24 20:55:55.982000,58507.87218,i,1247353311,0.0295,53.61597,-27.20623,15.504,0.0095,2282.338,20.058,0.0144,0,0,0.983,1664,9323.335,2485.413,4.294e-04,4.456e-04,-2.600e-08,1.125,4.937,0.081,16.041,15.590,15.561,0.0084,0.0104,0.0306,470.615,4.136
20140,2019-01-24 20:57:33.836000,58507.87331,z,1254250003,0.0210,53.61597,-27.20622,15.462,0.0187,2373.575,40.794,0.0206,0,0,0.978,1175,9323.048,2485.390,2.393e-03,2.495e-03,-1.225e-05,1.179,6.319,-0.219,15.990,15.586,15.430,0.0176,0.0251,0.0700,212.870,3.659
18202,2019-01-25 20:06:41.368000,58508.83798,i,1247362535,0.0138,53.61597,-27.20622,15.280,0.0023,2805.720,5.962,0.0094,0,0,0.982,4227,9322.735,2431.054,5.512e-05,7.502e-05,-1.992e-06,1.741,11.768,0.301,15.477,15.298,15.278,0.0020,0.0031,0.0093,585.975,1.245
18788,2019-01-26 19:15:21.832000,58509.80234,q,1249831571,0.0157,53.61597,-27.20622,15.621,0.0041,2049.250,7.648,0.0167,0,0,0.984,2896,9340.284,2282.127,5.065e-05,5.366e-05,-1.405e-06,1.095,4.242,1.001,16.212,15.700,15.621,0.0035,0.0032,0.0066,1598.060,5.964
19529,2019-01-26 19:16:54.609000,58509.80341,u,1253601344,0.1009,53.61598,-27.20619,16.361,0.0182,1036.687,17.417,0.0454,0,0,0.981,701,9339.608,2278.945,1.380e-03,1.397e-03,-5.592e-06,1.088,4.593,0.249,16.899,16.436,16.300,0.0159,0.0200,0.0544,150.760,2.533
18157,2019-01-26 19:18:33.197000,58509.80455,g,1247123643,0.0172,53.61597,-27.20622,15.671,0.0057,1956.980,10.240,0.0245,0,0,0.983,1511,9339.124,2284.916,1.218e-04,1.404e-04,-2.807e-06,1.233,5.143,0.689,16.141,15.714,15.668,0.0047,0.0050,0.0122,884.498,4.628
19486,2019-01-26 19:20:10.888000,58509.80568,r,1253430644,0.0204,53.61597,-27.20622,15.485,0.0064,2323.715,13.776,0.0136,0,0,0.983,1873,9339.162,2289.178,1.630e-04,1.852e-04,-3.567e-06,1.201,5.377,1.242,15.969,15.545,15.551,0.0054,0.0059,0.0161,745.547,4.420
18203,2019-01-26 19:21:48.167000,58509.80681,i,1247377591,0.0397,53.61598,-27.20622,15.432,0.0084,2438.666,18.778,0.0122,0,0,0.983,1912,9339.033,2288.101,2.589e-04,2.772e-04,-3.937e-06,1.103,4.616,-0.711,15.994,15.515,15.433,0.0072,0.0080,0.0212,513.300,3.952
20142,2019-01-26 19:23:26.041000,58509.80794,z,1254254596,0.0109,53.61597,-27.20622,15.418,0.0160,2471.818,36.432,0.0175,0,0,0.981,1273,9339.055,2289.539,1.295e-03,1.342e-03,-2.143e-05,1.300,4.832,0.711,16.034,15.542,15.509,0.0148,0.0188,0.0573,225.651,3.326
18158,2019-01-28 19:53:06.212000,58511.82854,g,1247129453,0.0068,53.61597,-27.20622,15.696,0.0058,1913.072,10.242,0.0227,0,0,0.983,1697,9351.243,2257.376,9.638e-05,1.020e-04,8.122e-07,1.048,4.084,0.561,16.343,15.788,15.683,0.0051,0.0047,0.0101,832.942,4.459
19487,2019-01-28 19:54:42.998000,58511.82966,r,1253438535,0.0272,53.61597,-27.20622,15.458,0.0063,2381.699,13.805,0.0152,0,0,0.977,2229,9351.453,2252.775,1.010e-04,1.106e-04,-9.142e-07,1.090,3.792,1.882,16.147,15.565,15.435,0.0055,0.0051,0.0108,737.826,4.277
18204,2019-01-28 19:56:17.976000,58511.83076,i,1247385766,0.0239,53.61596,-27.20622,15.389,0.0081,2537.623,18.826,0.0133,0,0,0.983,2072,9351.549,2256.257,1.950e-04,2.471e-04,-4.570e-06,1.269,5.169,-0.612,15.807,15.459,15.374,0.0067,0.0083,0.0223,524.631,3.892
20143,2019-01-28 19:57:53.776000,58511.83187,z,1254260009,0.0262,53.61597,-27.20621,15.357,0.0148,2612.832,35.549,0.0196,0,0,0.982,1454,9351.470,2261.553,7.501e-04,8.117e-04,-8.747e-06,1.242,4.101,-1.164,16.028,15.526,15.263,0.0133,0.0159,0.0380,227.625,3.097
18789,2019-01-29 19:29:23.402000,58512.81208,q,1249843075,0.0392,53.61598,-27.20623,15.133,0.0032,3212.525,9.382,0.0161,0,0,0.984,2609,9336.220,2270.715,4.024e-05,5.217e-05,-1.760e-06,1.270,6.139,0.930,15.520,15.169,15.145,0.0025,0.0026,0.0059,2491.052,7.275
19530,2019-01-29 19:30:56.301000,58512.81315,u,1253603188,0.0501,53.61596,-27.20622,15.766,0.0127,1793.358,20.990,0.0503,0,0,0.983,845,9335.744,2275.252,7.520e-04,8.103e-04,-2.771e-06,1.219,5.612,0.575,16.266,15.807,15.743,0.0108,0.0130,0.0365,255.594,2.992
18159,2019-01-29 19:32:32.662000,58512.81427,g,1247135691,0.0446,53.61598,-27.20622,15.178,0.0044,3081.955,12.424,0.0212,0,0,0.984,1508,9335.417,2279.095,7.126e-05,8.594e-05,-9.850e-07,1.204,5.458,0.547,15.625,15.222,15.197,0.0036,0.0036,0.0084,1373.634,5.537
19488,2019-01-29 19:34:09.591000,58512.81539,r,1253447528,0.0366,53.61597,-27.20623,15.119,0.0052,3253.260,15.534,0.0140,0,0,0.983,2106,9335.092,2277.978,8.362e-05,8.804e-05,-2.069e-06,1.097,4.299,0.720,15.703,15.198,15.125,0.0044,0.0042,0.0092,1026.543,4.902
18205,2019-01-29 19:35:42.912000,58512.81647,i,1247394452,0.0512,53.61598,-27.20621,15.140,0.0069,3192.335,20.211,0.0153,0,0,0.983,2032,9334.907,2285.684,1.851e-04,2.227e-04,-3.111e-06,1.273,5.693,-0.657,15.584,15.194,15.100,0.0057,0.0066,0.0169,678.863,4.298
20144,2019-01-29 19:37:17.900000,58512.81757,z,1254266022,0.0328,53.61597,-27.20621,15.230,0.0134,2936.811,36.120,0.0405,0,0,0.983,1416,9334.950,2290.256,8.532e-04,9.197e-04,-1.775e-05,1.249,5.406,0.144,15.771,15.362,15.320,0.0118,0.0155,0.0460,273.702,3.366
18790,2019-01-30 19:18:13.692000,58513.80433,q,1249853018,0.0226,53.61596,-27.20622,15.743,0.0049,1832.337,8.232,0.0166,0,0,0.980,1975,9335.056,2228.594,2.007e-04,2.074e-04,-1.668e-06,1.050,6.938,0.872,16.355,15.808,15.746,0.0043,0.0044,0.0113,1396.562,6.274
19531,2019-01-30 19:19:47.062000,58513.80541,u,1253604920,0.1063,53.61595,-27.20620,16.522,0.0266,893.571,21.909,0.0433,0,0,0.941,627,9334.608,2232.536,7.906e-03,7.966e-03,-3.917e-05,1.115,8.557,-0.239,17.012,16.578,16.431,0.0240,0.0339,0.0956,125.954,3.088
18160,2019-01-30 19:21:28.027000,58513.80657,g,1247141077,0.0295,53.61596,-27.20622,15.904,0.0074,1578.771,10.776,0.0240,0,0,0.979,1193,9334.416,2237.995,4.944e-04,5.072e-04,-5.023e-06,1.067,7.281,0.432,16.465,15.955,15.876,0.0064,0.0072,0.0195,695.209,4.745
19489,2019-01-30 19:23:04.792000,58513.80769,r,1253455275,0.0216,53.61598,-27.20622,15.650,0.0080,1994.626,14.637,0.0149,0,0,0.981,1443,9334.919,2239.952,4.878e-04,5.174e-04,-6.004e-07,1.154,6.768,0.933,16.223,15.714,15.650,0.0069,0.0079,0.0217,624.851,4.585
18206,2019-01-30 19:24:37.301000,58513.80877,i,1247402155,0.0146,53.61597,-27.20622,15.565,0.0103,2156.990,20.526,0.0140,0,0,0.980,1462,9334.622,2238.990,7.939e-04,8.216e-04,-3.908e-06,1.070,6.151,-0.212,16.157,15.645,15.509,0.0092,0.0110,0.0296,447.845,4.262
20145,2019-01-30 19:26:15.256000,58513.80990,z,1254271231,0.0289,53.61597,-27.20623,15.578,0.0228,2131.737,44.845,0.0209,0,0,0.805,958,9334.827,2245.814,5.735e-03,5.776e-03,-4.766e-05,1.137,7.532,0.807,16.267,15.705,15.532,0.0222,0.0281,0.0772,191.520,4.029
18792,2019-02-04 20:57:52.226000,58518.87352,q,1249861683,0.0889,53.61595,-27.20620,15.630,0.0043,2032.416,8.021,0.0189,0,0,0.983,2708,9337.242,2232.544,7.011e-05,7.495e-05,-4.737e-07,1.067,4.796,0.926,16.206,15.704,15.636,0.0036,0.0035,0.0078,1497.384,5.909
19533,2019-02-04 20:59:23.211000,58518.87457,u,1253606462,0.0207,53.61598,-27.20622,16.495,0.0248,916.132,20.910,0.0514,0,0,0.958,752,9336.078,2226.540,3.583e-03,3.619e-03,-6.332e-06,1.032,6.143,1.695,17.056,16.588,16.843,0.0226,0.0299,0.1198,111.292,2.540
18162,2019-02-04 21:00:59.640000,58518.87569,g,1247145543,0.0144,53.61597,-27.20622,15.810,0.0066,1722.109,10.487,0.0222,0,0,0.984,1465,9336.415,2232.879,1.876e-04,2.014e-04,-1.350e-06,1.130,5.153,-0.445,16.331,15.864,15.766,0.0056,0.0059,0.0146,714.472,4.351
19491,2019-02-04 21:02:36.875000,58518.87682,r,1253461677,0.0789,53.61595,-27.20622,15.526,0.0068,2236.188,14.053,0.0144,0,0,0.983,1942,9337.062,2236.549,1.763e-04,1.849e-04,-7.470e-07,1.059,4.619,-0.219,16.117,15.610,15.545,0.0058,0.0060,0.0149,679.541,4.270
18208,2019-02-04 21:04:12.365000,58518.87792,i,1247408669,0.0661,53.61595,-27.20623,15.471,0.0089,2352.022,19.264,0.0129,0,0,0.983,1836,9337.407,2235.040,3.790e-04,4.366e-04,-4.404e-06,1.323,5.848,-0.509,15.919,15.522,15.478,0.0075,0.0094,0.0267,479.345,3.926
20147,2019-02-04 21:05:46.954000,58518.87902,z,1254275549,0.0963,53.61595,-27.20624,15.476,0.0170,2343.076,36.770,0.0162,0,0,0.981,1320,9337.618,2234.212,1.439e-03,1.474e-03,-1.136e-05,1.155,4.987,0.830,16.101,15.632,15.587,0.0153,0.0196,0.0586,205.324,3.222
18793,2019-02-05 18:48:40.736000,58519.78380,q,1249872826,0.0190,53.61597,-27.20622,15.071,0.0031,3400.071,9.681,0.0184,0,0,0.987,2703,9342.367,2227.552,2.404e-05,2.554e-05,-5.760e-07,1.067,3.759,0.526,15.712,15.165,15.064,0.0027,0.0024,0.0043,2599.320,7.401
19534,2019-02-05 18:50:12.867000,58519.78487,u,1253608131,0.0354,53.61596,-27.20623,15.702,0.0125,1901.449,21.857,0.0438,0,0,0.983,669,9341.397,2229.382,8.271e-04,9.301e-04,4.481e-07,1.326,6.284,1.100,16.055,15.773,15.885,0.0106,0.0153,0.0525,273.802,3.147
18163,2019-02-05 18:51:50.227000,58519.78600,g,1247150910,0.0097,53.61597,-27.20623,15.099,0.0042,3313.290,12.843,0.0235,0,0,0.983,1480,9341.107,2235.012,5.739e-05,6.502e-05,-1.542e-06,1.177,4.764,0.606,15.634,15.152,15.084,0.0035,0.0034,0.0072,1470.563,5.700
19492,2019-02-05 18:53:27.280000,58519.78712,r,1253469410,0.0283,53.61597,-27.20622,15.057,0.0050,3445.555,16.017,0.0147,0,0,0.984,1972,9341.163,2237.103,7.559e-05,9.015e-05,-1.499e-06,1.177,4.677,0.437,15.564,15.119,15.036,0.0042,0.0042,0.0096,1085.026,5.044
18209,2019-02-05 18:55:02.861000,58519.78823,i,1247416632,0.0426,53.61596,-27.20622,15.132,0.0068,3214.942,20.241,0.0188,0,0,0.984,2053,9341.009,2233.559,1.132e-04,1.179e-04,-3.432e-06,1.127,3.684,-0.298,15.718,15.240,15.150,0.0058,0.0060,0.0142,661.659,4.166
20148,2019-02-05 18:56:40.045000,58519.78935,z,1254280768,0.0361,53.61596,-27.20622,15.184,0.0137,3065.911,38.714,0.0213,0,0,0.983,1266,9340.853,2240.311,7.379e-04,7.863e-04,-5.344e-06,1.241,4.916,1.863,15.726,15.329,15.283,0.0121,0.0161,0.0478,268.440,3.390
18794,2019-02-05 19:45:48.177000,58519.82347,q,1249884286,0.0276,53.61598,-27.20623,15.212,0.0033,2986.068,9.128,0.0173,0,0,0.984,2919,9339.053,2227.631,3.271e-05,3.776e-05,6.111e-08,1.105,4.479,0.485,15.777,15.278,15.199,0.0028,0.0025,0.0049,2253.829,6.889
19535,2019-02-05 19:47:25.701000,58519.82460,u,1253609839,0.0453,53.61597,-27.20621,15.854,0.0137,1653.296,20.895,0.0440,0,0,0.982,807,9338.224,2226.360,8.417e-04,9.036e-04,-2.159e-07,1.169,5.196,0.312,16.362,15.894,15.888,0.0119,0.0144,0.0429,225.710,2.853
18164,2019-02-05 19:49:02.226000,58519.82572,g,1247156751,0.0342,53.61598,-27.20623,15.284,0.0047,2794.984,11.982,0.0237,0,0,0.983,1683,9337.728,2232.749,6.554e-05,6.800e-05,-1.226e-06,1.066,4.158,-0.454,15.895,15.353,15.252,0.0040,0.0036,0.0073,1206.801,5.174
19493,2019-02-05 19:50:38.416000,58519.82683,r,1253477501,0.0227,53.61598,-27.20622,15.173,0.0054,3096.061,15.375,0.0145,0,0,0.983,2117,9337.949,2235.598,8.237e-05,9.421e-05,-1.600e-06,1.111,4.396,0.857,15.754,15.250,15.164,0.0046,0.0044,0.0098,960.009,4.767
18210,2019-02-05 19:52:13.373000,58519.82793,i,1247425492,0.0211,53.61597,-27.20622,15.192,0.0071,3042.307,20.010,0.0141,0,0,0.983,2116,9338.369,2229.939,1.366e-04,1.459e-04,-4.688e-06,1.096,3.945,0.216,15.807,15.295,15.187,0.0061,0.0062,0.0147,619.390,4.074
20149,2019-02-05 19:53:48.895000,58519.82904,z,1254286064,0.0574,53.61596,-27.20623,15.211,0.0143,2988.475,39.444,0.0186,0,0,0.982,1294,9338.764,2233.763,1.111e-03,1.221e-03,-1.362e-05,1.239,5.785,0.768,15.735,15.304,15.192,0.0129,0.0171,0.0483,261.706,3.454
18795,2019-02-06 18:57:54.469000,58520.79021,q,1249895515,0.0379,53.61598,-27.20623,15.730,0.0046,1853.079,7.825,0.0164,0,0,0.983,2339,9341.337,2307.181,1.171e-04,1.320e-04,-7.392e-06,1.260,6.465,0.761,16.204,15.773,15.717,0.0038,0.0042,0.0107,1422.100,6.005
19536,2019-02-06 18:59:28.523000,58520.79130,u,1253611697,0.0323,53.61597,-27.20623,16.607,0.0244,826.651,18.612,0.0448,0,0,0.938,746,9339.708,2312.388,4.059e-03,4.116e-03,-2.802e-05,1.121,6.446,-0.015,17.130,16.661,16.617,0.0220,0.0293,0.0895,117.655,2.649
18165,2019-02-06 19:01:04.474000,58520.79241,g,1247162785,0.0447,53.61596,-27.20622,15.901,0.0067,1583.313,9.754,0.0234,0,0,0.984,1570,9339.491,2316.484,2.006e-04,2.302e-04,-2.077e-07,1.238,5.685,0.391,16.385,15.942,15.918,0.0056,0.0062,0.0167,699.096,4.307
19494,2019-02-06 19:02:42.147000,58520.79354,r,1253485730,0.0292,53.61598,-27.20622,15.633,0.0073,2026.489,13.578,0.0136,0,0,0.981,1867,9338.734,2314.364,2.332e-04,2.427e-04,-4.091e-06,1.075,4.865,0.772,16.274,15.719,15.658,0.0064,0.0065,0.0166,636.282,4.263
18211,2019-02-06 19:04:20.142000,58520.79468,i,1247434172,0.0148,53.61597,-27.20623,15.572,0.0095,2143.253,18.778,0.0124,0,0,0.983,1865,9338.518,2322.385,3.960e-04,4.448e-04,-3.847e-06,1.258,5.571,1.346,16.067,15.643,15.628,0.0082,0.0102,0.0299,441.922,3.872
20150,2019-02-06 19:05:57.228000,58520.79580,z,1254291255,0.1546,53.61592,-27.20622,15.574,0.0189,2140.715,37.274,0.0184,0,0,0.976,1289,9337.980,2327.133,1.898e-03,1.992e-03,-1.150e-05,1.252,5.588,0.024,16.191,15.698,15.676,0.0176,0.0227,0.0705,186.344,3.245
19537,2019-09-19 01:23:19.721000,58745.05787,u,1253613227,0.0782,53.61596,-27.20620,15.666,0.0448,1965.579,81.176,0.0777,0,0,0.727,316,9357.916,2075.194,2.284e-02,2.284e-02,-5.953e-05,1.049,6.848,-0.983,16.202,15.638,15.173,0.0455,0.0592,0.1266,71.890,2.969
18796,2019-09-19 01:24:51.797000,58745.05893,q,1249903447,0.0205,53.61597,-27.20623,15.064,0.0107,3422.255,33.786,0.0321,0,0,0.980,552,9357.417,2071.768,8.454e-04,8.433e-04,-1.914e-06,1.076,5.136,4.976,15.591,15.136,15.166,0.0111,0.0159,0.0536,991.045,9.784
18212,2019-09-19 01:26:26.326000,58745.06003,i,1247440433,0.0184,53.61597,-27.20622,15.070,0.0304,3404.797,95.399,0.0267,0,0,0.870,440,9356.622,2075.630,1.193e-02,1.201e-02,-3.395e-05,1.391,8.933,-0.220,15.501,15.113,14.727,0.0324,0.0506,0.1174,256.331,7.182
19538,2019-09-21 01:23:38.593000,58747.05809,u,1253614139,0.1466,53.61599,-27.20626,16.458,0.0427,948.228,37.332,0.0558,0,0,0.615,521,9370.162,2054.530,3.512e-02,3.519e-02,-6.419e-05,1.115,10.798,-0.000,17.006,16.552,16.322,0.0424,0.0614,0.1638,100.899,3.972
18797,2019-09-21 01:25:09.643000,58747.05914,q,1249906444,0.0272,53.61597,-27.20621,15.617,0.0068,2057.082,12.905,0.0194,0,0,0.978,966,9370.708,2061.427,6.351e-04,6.313e-04,-1.992e-06,1.079,7.553,0.687,16.196,15.688,15.608,0.0065,0.0083,0.0246,1359.160,8.527
18213,2019-09-21 01:26:46.938000,58747.06027,i,1247442873,0.0458,53.61597,-27.20621,15.453,0.0137,2392.826,30.210,0.0128,0,0,0.964,871,9368.865,2063.672,3.015e-03,2.963e-03,-2.799e-05,1.237,8.285,-0.812,16.073,15.550,15.333,0.0135,0.0177,0.0467,463.381,5.850
19539,2019-10-04 00:24:10.383000,58760.01679,u,1253615282,0.0541,53.61597,-27.20624,16.526,0.0242,890.621,19.824,0.0405,0,0,0.961,672,9345.708,2155.491,4.810e-03,4.747e-03,-1.975e-05,1.044,7.254,0.882,16.975,16.573,16.714,0.0220,0.0315,0.1150,124.106,2.762
18798,2019-10-04 00:25:42.377000,58760.01785,q,1249911825,0.0099,53.61597,-27.20622,15.695,0.0045,1913.815,7.898,0.0168,0,0,0.983,2180,9345.177,2153.682,1.230e-04,1.169e-04,-2.292e-06,1.081,6.318,-0.235,16.154,15.742,15.676,0.0037,0.0041,0.0105,1468.384,6.060
18214,2019-10-04 00:27:20.628000,58760.01899,i,1247447234,0.0266,53.61596,-27.20622,15.491,0.0108,2310.286,23.031,0.0183,0,0,0.982,1266,9344.324,2156.642,1.116e-03,1.137e-03,-2.213e-05,1.206,8.031,-0.007,15.854,15.549,15.535,0.0096,0.0144,0.0449,425.627,4.243
19540,2019-10-06 00:13:14.237000,58762.00919,u,1253616812,0.0579,53.61599,-27.20622,15.917,0.0156,1561.020,22.455,0.0483,0,0,0.981,608,9377.634,2084.749,1.826e-03,1.845e-03,-2.384e-05,1.144,6.447,0.271,16.410,15.962,16.002,0.0139,0.0180,0.0582,213.171,3.066
18799,2019-10-06 00:14:47.405000,58762.01027,q,1249920843,0.0165,53.61597,-27.20622,15.276,0.0036,2815.212,9.271,0.0183,0,0,0.983,2113,9377.088,2091.077,7.577e-05,7.443e-05,-2.724e-06,1.094,6.167,-0.046,15.780,15.327,15.274,0.0030,0.0030,0.0071,2130.939,7.018
18215,2019-10-06 00:16:23.511000,58762.01138,i,1247452964,0.0039,53.61597,-27.20622,15.225,0.0078,2952.171,21.199,0.0122,0,0,0.983,1513,9375.987,2093.010,4.095e-04,3.960e-04,-1.310e-05,1.112,6.509,0.297,15.696,15.278,15.234,0.0067,0.0082,0.0234,623.711,4.479
18801,2019-10-18 23:32:36.127000,58774.98097,q,1249929287,0.0305,53.61596,-27.20623,15.588,0.0049,2112.904,9.491,0.0171,0,0,0.983,1422,9360.161,2087.476,1.454e-04,1.414e-04,-2.353e-06,1.091,5.614,-0.494,16.125,15.641,15.547,0.0044,0.0051,0.0137,1571.001,7.057
19542,2019-11-01 22:27:28.078000,58788.93574,u,1253618274,0.0275,53.61598,-27.20623,16.419,0.0234,982.925,21.193,0.0472,0,0,0.954,648,9325.136,2092.035,5.588e-03,5.749e-03,-2.564e-05,1.237,8.823,1.060,16.820,16.529,17.111,0.0215,0.0343,0.1896,138.341,2.983
18802,2019-11-01 22:28:59.067000,58788.93679,q,1249936398,0.0285,53.61596,-27.20622,15.545,0.0041,2197.474,8.331,0.0421,0,0,0.983,2180,9324.438,2097.927,1.020e-04,9.857e-05,-1.856e-06,1.061,6.171,0.409,16.058,15.595,15.560,0.0035,0.0036,0.0088,1679.983,6.369
18217,2019-11-01 22:30:34.416000,58788.93790,i,1247459541,0.0843,53.61595,-27.20621,15.392,0.0090,2529.656,20.976,0.0139,0,0,0.982,1466,9323.651,2099.079,6.006e-04,5.823e-04,-9.765e-06,1.083,6.617,-0.127,15.878,15.467,15.408,0.0079,0.0101,0.0292,523.645,4.342
18166,2019-11-15 23:49:21.932000,58802.99261,g,1247167860,0.0445,53.61598,-27.20622,15.840,0.0079,1674.675,12.133,0.0229,0,0,0.983,928,9286.455,2346.798,3.670e-04,3.673e-04,-3.695e-06,1.083,5.291,1.113,16.353,15.878,15.873,0.0072,0.0090,0.0274,716.430,5.191
19495,2019-11-15 23:50:58.422000,58802.99373,r,1253492684,0.0422,53.61597,-27.20621,15.550,0.0080,2188.580,16.117,0.0118,0,0,0.983,1269,9285.761,2354.314,4.563e-04,4.789e-04,-8.166e-06,1.234,6.493,0.055,15.944,15.575,15.613,0.0071,0.0097,0.0312,670.919,4.941
18803,2019-11-15 23:52:32.300000,58802.99482,q,1249945090,0.0259,53.61597,-27.20621,15.658,0.0051,1980.026,9.308,0.0180,0,0,0.983,1569,9284.965,2358.268,1.466e-04,1.460e-04,-2.764e-06,1.101,5.327,-1.085,16.158,15.702,15.606,0.0045,0.0055,0.0151,1480.869,6.961
67091,2019-11-16 00:06:07.059000,58803.00425,g,3490392212,0.0197,53.61597,-27.20622,15.830,0.0081,1691.118,12.690,0.0219,0,0,0.983,543,9441.064,1379.194,4.648e-04,4.777e-04,-6.387e-06,1.168,5.854,0.436,16.283,15.870,15.836,0.0075,0.0101,0.0306,721.942,5.417
67094,2019-11-16 00:07:41.478000,58803.00534,r,3490408462,0.0515,53.61596,-27.20621,15.565,0.0081,2157.774,16.083,0.0144,0,0,0.983,748,9440.422,1387.669,4.427e-04,4.578e-04,-1.137e-05,1.185,6.253,-0.488,15.993,15.619,15.544,0.0072,0.0097,0.0278,660.945,4.926
67093,2019-11-16 00:09:13.228000,58803.00640,q,3490402092,0.0414,53.61597,-27.20621,15.644,0.0051,2007.098,9.414,0.0176,0,0,0.983,904,9439.493,1391.485,1.414e-04,1.391e-04,-3.654e-06,1.139,5.287,0.229,16.170,15.712,15.658,0.0046,0.0055,0.0156,1494.582,7.010
19543,2019-11-19 21:39:51.017000,58806.90267,u,1253619720,0.0282,53.61597,-27.20623,16.214,0.0217,1186.824,23.721,0.0396,0,0,0.947,610,9319.131,2123.286,7.322e-03,7.676e-03,-1.041e-05,1.390,11.048,-0.264,16.614,16.182,16.102,0.0200,0.0283,0.0848,166.150,3.321
18804,2019-11-19 21:41:23.039000,58806.90374,q,1249951970,0.0104,53.61597,-27.20622,15.434,0.0039,2434.880,8.857,0.0164,0,0,0.983,2107,9318.826,2129.117,9.518e-05,9.357e-05,-2.057e-06,1.046,6.202,0.559,15.957,15.493,15.449,0.0033,0.0034,0.0083,1811.227,6.588
18218,2019-11-19 21:42:59.064000,58806.90485,i,1247465871,0.0488,53.61596,-27.20621,15.316,0.0088,2715.158,21.943,0.0153,0,0,0.981,1391,9318.329,2127.757,6.269e-04,6.185e-04,-7.540e-06,1.056,6.880,0.869,15.803,15.375,15.405,0.0077,0.0097,0.0304,550.946,4.453
18219,2019-11-27 18:42:45.130000,58814.77969,i,1247472280,0.0761,53.61597,-27.20620,15.635,0.0108,2023.274,20.146,0.0125,0,0,0.981,1705,9451.024,2399.055,6.984e-04,7.170e-04,-3.821e-06,1.106,5.836,0.127,16.141,15.688,15.626,0.0096,0.0122,0.0353,398.419,3.967
